MB786019,"OLD SCHOOL BAR & GRILL                            ","401 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3470.47",     
MB963221,"OLD THOUSAND                                      ","1000 E 11TH ST STE 150                     ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      2855.41",     
MB794883,"OLIVE & JUNE                                      ","3411 GLENVIEW AVE                          ","AUSTIN              ","TX","78703 "," 227"," 2017/07 ","      3359.45",     
MB188256,"OLIVE GARDEN OF TEXAS #1044                       ","8833 BURNET RD                             ","AUSTIN              ","TX","78757 "," 227"," 2017/07 ","      1208.55",     
MB189043,"OLIVE GARDEN OF TEXAS #1046                       ","3940 S LAMAR BLVD                          ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      1662.00",     
MB519984,"OLIVE GARDEN OF TEXAS #1537                       ","12827 RANCH ROAD 620 N                     ","AUSTIN              ","TX","78750 "," 246"," 2017/07 ","      1406.80",     
MB554029,"ONE-2-ONE BAR                                     ","1509 S LAMAR BLVD STE 600                  ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      2175.29",     
MB699912,"ONION CREEK CLUB                                  ","2510 ONION CREEK PKWY                      ","AUSTIN              ","TX","78747 "," 227"," 2017/07 ","      1907.62",     
MB774468,"OPA'S COFFEE & WINE BAR                           ","2050 S LAMAR BLVD                          ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      2107.02",     
MB577779,"OPAL DIVINE'S AUSTIN GRILL                        ","2200 S INTERSTATE 35                       ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      1693.02",     
MB650377,"OPAL DIVINE'S MARINA                              ","12709 N MO PAC EXPY                        ","AUSTIN              ","TX","78727 "," 227"," 2017/07 ","      4804.77",     
MB246406,"OUTBACK STEAKHOUSE                                ","11600 RESEARCH BLVD                        ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      1372.90",     
MB529542,"P F CHANG'S CHINA BISTRO                          ","10114 JOLLYVILLE RD                        ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      3446.01",     
MB529546,"P F CHANG'S CHINA BISTRO                          ","201 SAN JACINTO BLVD                       ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2396.39",     
MB891772,"PACIFIC RIM SUSHI & YAKITORI LOUNGE               ","9070 RESEARCH BLVD STE 305                 ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","       810.63",     
MB711064,"PALM DOOR                                         ","508 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       414.86",     
MB934169,"PAPADOM INDIAN RESTAURANT                         ","310 COLORADO ST                            ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       301.63",     
MB860331,"PAPALOTE TACO HOUSE                               ","2803 S LAMAR BLVD STE A                    ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","       107.13",     
MB933164,"PAPALOTE TACO HOUSE                               ","13219 N HIGHWAY 183 STE 100                ","AUSTIN              ","TX","78750 "," 246"," 2017/07 ","       134.47",     
MB482914,"PAPPADEAUX SEAFOOD KITCHEN #3                     ","6319 N INTERSTATE 35                       ","AUSTIN              ","TX","78752 "," 227"," 2017/07 ","      6855.10",     
MB933697,"PAPPADEAX SEAFOOD KITCHEN                         ","11617 RESEARCH BLVD                        ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      8969.56",     
MB499432,"PAPPASITO'S CANTINA                               ","6513 N INTERSTATE 35                       ","AUSTIN              ","TX","78752 "," 227"," 2017/07 ","      7513.65",     
MB155395,"PARAMOUNT THEATRE FOR PERFORMING ARTS             ","713 CONGRESS AVE                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3336.40",     
MB498586,"PARKSIDE                                          ","301 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      5057.09",     
MB968656,"PARLIMENT                                         ","1308 E 6TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","       849.43",     
MB764160,"PARLOR AND YARD                                   ","601 W 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      9404.45",     
MB213855,"PARMER LANE TAVERN                                ","2121 W PARMER LN STE 101                   ","AUSTIN              ","TX","78727 "," 227"," 2017/07 ","      3605.07",     
MB644136,"PATSY'S                                           ","5001 E BEN WHITE BLVD                      ","AUSTIN              ","TX","78741 "," 227"," 2017/07 ","       238.59",     
MB953872,"PAUL MARTIN'S AMERICAN GRILL                      ","3120 PALM WAY STE 700                      ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","      8444.95",     
MB817489,"PECHE                                             ","208 W 4TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      6477.22",     
MB717355,"PECKERHEADS                                       ","402 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      4063.15",     
MB800842,"PELONS/508                                        ","802 RED RIVER ST                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2287.78",     
MB936852,"PERFECT 10 CABARET                                ","404 E HIGHLAND MALL BLVD                   ","AUSTIN              ","TX","78752 "," 227"," 2017/07 ","      6464.23",     
MB562641,"PERFECT 10 MENS CLUB                              ","16511 BRATTON LN                           ","AUSTIN              ","TX","78728 "," 227"," 2017/07 ","     20740.59",     
MB234921,"PERLA'S SEAFOOD & OYSTER BAR                      ","1400 S CONGRESS AVE STE B100               ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","     15438.94",     
MB703090,"PERRY'S STEAKHOUSE & GRILLE                       ","114 W 7TH ST STE 110                       ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     11396.10",     
MB974564,"PERSHING                                          ","2415 E 5TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","        89.31",     
MB417505,"PETES DUELING PIANO BAR                           ","421 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     12207.00",     
MB955107,"PICNIK                                            ","4801 BURNET RD                             ","AUSTIN              ","TX","78756 "," 227"," 2017/07 ","      1174.18",     
MB941152,"PINBALLZ                                          ","13729 N HIGHWAY 183 STE 200                ","AUSTIN              ","TX","78750 "," 246"," 2017/07 ","      4005.46",     
MB721257,"PIRANHA KILLER SUSHI                              ","207 SAN JACINTO BLVD                       ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2029.10",     
MB954409,"PITCHFORK PRETTY                                  ","2708 E CESAR CHAVEZ ST                     ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      1480.97",     
MB653070,"PLUCKERS WING BAR                                 ","3909B SOUTH LAMAR BLVD                     ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      6380.68",     
MB669144,"PLUCKERS WING FACTORY A LIMITED PARTNERSHIP       ","2222 RIO GRANDE ST STE D116                ","AUSTIN              ","TX","78705 "," 227"," 2017/07 ","      2078.81",     
MB981253,"PLUCKERS-LINC LLC                                 ","6406 N INTERSTATE 35 STE 2949              ","AUSTIN              ","TX","78752 "," 227"," 2017/07 ","      6228.92",     
MB479957,"PLUSH                                             ","617 RED RIVER ST                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       553.42",     
MB790330,"POLVAS EN LA BRISSA                               ","14735 BRATTON LN STE 205                   ","AUSTIN              ","TX","78728 "," 227"," 2017/07 ","       242.27",     
MB547446,"POLVOS MEXICANO & BAR                             ","2004 S 1ST ST                              ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      7814.95",     
MB866565,"POP                                               ","620 W 6TH ST UNIT 1                        ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      8163.82",     
MB857009,"PORTER-ALE HOUSE & GASTROPUB                      ","3715 S 1ST ST STE A                        ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      2495.88",     
MB846959,"POUR HOUSE                                        ","11835 JOLLYVILLE RD                        ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      4118.09",     
MB731844,"POUR HOUSE PUB                                    ","6701 BURNET RD STE A-3                     ","AUSTIN              ","TX","78757 "," 227"," 2017/07 ","      1673.59",     
MB686913,"PREMIER HOSPITALIT, INC.                          ","1300 E MARTIN LUTHER KING JR BLVD          ","AUSTIN              ","TX","78722 "," 227"," 2017/07 ","         0.00",     
MB687795,"PREMIER HOSPITALITY INC                           ","3600 PRESIDENTIAL BLVD STE 4302            ","AUSTIN              ","TX","78719 "," 227"," 2017/07 ","         0.00",     
MB962665,"PREMIER HOSPITALITY INC @ UNITED CLUB AUSTIN      ","3600 PRESIDENTIAL BLVD                     ","AUSTIN              ","TX","78719 "," 227"," 2017/07 ","       273.43",     
MB530218,"PREMIER HOSPITALITY, INC.                         ","1701 RED RIVER ST                          ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       410.37",     
MB472353,"PRISCILLA HOLLIDAY OF TEXAS INC                   ","701 CONGRESS AVE                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3941.68",     
MB920646,"PROHIBITION CREAMERY                              ","1407 E 7TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      1219.47",     
MB876404,"PUNCH BOWL SOCIAL                                 ","11310 DOMAIN DR STE 100                    ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","     13539.83",     
MB725736,"QUATTRO GATTI RESTAURANT                          ","908 CONGRESS AVE                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       695.39",     
MB817973,"QUI RESTAURANT                                    ","1600 E 6TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      2231.23",     
MB919068,"RA SUSHI                                          ","117 W 4TH ST STE 300                       ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      1086.07",     
MB261343,"RACK DADDY'S                                      ","4410 E RIVERSIDE DR STE U                  ","AUSTIN              ","TX","78741 "," 227"," 2017/07 ","         0.00",     
MB453684,"RACK DADDY'S                                      ","1779 WELLS BRANCH PKWY # 103&107           ","AUSTIN              ","TX","78728 "," 227"," 2017/07 ","      4981.92",     
MB950148,"RADISSON HOTEL & SUITES                           ","111 E CESAR CHAVEZ ST                      ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3895.45",     
MB248682,"RAGGEDY ANNE'S                                    ","2113 WELLS BRANCH PKY BLDG 1600            ","AUSTIN              ","TX","78728 "," 227"," 2017/07 ","      1788.36",     
MB891782,"RAIMY HOOKAH LOUNGE AND BAR                       ","84 N INTERSTATE 35 STE 201                 ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       407.36",     
MB523793,"RAIN ON 4TH                                       ","217 W 4TH ST STE B                         ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     15344.14",     
MB797592,"RAMOS RESTRAURANT #3                              ","14611 N MO PAC EXPY STE 103                ","AUSTIN              ","TX","78728 "," 227"," 2017/07 ","       390.48",     
MB478403,"REALE'S PIZZA & CAFE, INC.                        ","13450 N HIGHWAY 183 STE 230                ","AUSTIN              ","TX","78750 "," 246"," 2017/07 ","      1341.01",     
MB906558,"REBEL PIZZA BAR                                   ","7858 SHOAL CREEK BLVD                      ","AUSTIN              ","TX","78757 "," 227"," 2017/07 ","      1444.65",     
MB898680,"REBELS SALOON                                     ","305 W 5TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","         0.00",     
MB796345,"RECESS ARCADE BAR                                 ","222 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      4645.38",     
MB944252,"RED ASH                                           ","303 COLORADO ST STE 200                    ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     13364.42",     
MB927848,"RED HEADED STEPCHILD                              ","119 E 5TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3931.49",     
MB080078,"RED LOBSTER OF TEXAS INC #0095                    ","109 W ANDERSON LN                          ","AUSTIN              ","TX","78752 "," 227"," 2017/07 ","      1186.17",     
MB131041,"RED LOBSTER RESTAURANT #314                       ","3815 S LAMAR BLVD                          ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      1385.49",     
MB948211,"RED ROBIN #365                                    ","13000 N INTERSTATE 35 BLDG 5               ","AUSTIN              ","TX","78753 "," 227"," 2017/07 ","       999.17",     
MB708839,"RED SHED TAVERN                                   ","8504 S CONGRESS AVE                        ","AUSTIN              ","TX","78745 "," 227"," 2017/07 ","      2785.79",     
MB735593,"RED'S PORCH                                       ","3508 S LAMAR BLVD STE 200                  ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      6978.52",     
MB986876,"RED'S PORCH AT THE QUARRY                         ","4200B W BRAKER LN                          ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      3698.60",     
MB891181,"REDFIN SEAFOOD KITCHEN                            ","8300 N FM 620 RD STE 800                   ","AUSTIN              ","TX","78726 "," 227"," 2017/07 ","       996.56",     
MB223690,"REGENCY BEVERAGE COMPANY                          ","208 BARTON SPRINGS RD                      ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      9132.43",     
MB934039,"REVELRY KITCHEN & BAR                             ","1410 E 6TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      3169.50",     
D 839935,"REVOLUTION SPIRITS                                ","12345 PAULS VALLEY RD STE G                ","AUSTIN              ","TX","78737 "," 105"," 2017/07 ","         0.00",     
MB604176,"REWYND/REVIVE/WYNDHAM                             ","3401 S INTERSTATE 35                       ","AUSTIN              ","TX","78741 "," 227"," 2017/07 ","      1315.48",     
MB884716,"RHINO ROOM                                        ","1012 E 6TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      2163.90",     
MB557428,"RIATA BAR & GRILL                                 ","12221 RIATA TRACE PKWY STE 100             ","AUSTIN              ","TX","78727 "," 227"," 2017/07 ","      1768.53",     
MB839871,"RIO                                               ","601 RIO GRANDE ST STE 200                  ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      9107.11",     
MB963371,"RIO RITA LOUNGE                                   ","1203 CHICON ST                             ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      1650.68",     
MB923762,"RIVER PLACE COUNTRY CLUB                          ","4207 RIVER PLACE BLVD                      ","AUSTIN              ","TX","78730 "," 227"," 2017/07 ","      1735.17",     
MB532936,"ROARING FORK                                      ","701 CONGRESS AVE                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      6291.03",     
MB717789,"ROARING FORK AUSTIN STONELAKE LLC                 ","10850 STONELAKE BLVD                       ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      7790.36",     
MB958243,"ROCK HOUSE BAR & TRAILER PARK                     ","6900 RANCH ROAD 620 N                      ","AUSTIN              ","TX","78732 "," 227"," 2017/07 ","         0.00",     
MB525555,"ROCKFISH SEAFOOD GRILL                            ","701 E STASSNEY LN STE D                    ","AUSTIN              ","TX","78745 "," 227"," 2017/07 ","         0.00",     
MB460403,"RODEO                                             ","9515 N LAMAR BLVD STE 200                  ","AUSTIN              ","TX","78753 "," 227"," 2017/07 ","      8145.32",     
MB710760,"ROMANO'S MACARONI GRILL                           ","9828 GREAT HILLS TRL                       ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","       685.75",     
MB710753,"ROMANO'S MACARONI GRILL                           ","701 E STASSNEY LN STE B                    ","AUSTIN              ","TX","78745 "," 227"," 2017/07 ","       767.82",     
MB714347,"RONALD CHENG'S CHINATOWN DOWNTOWN                 ","109 W 5TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      1240.57",     
MB885571,"ROSA'S CAFE & TORTILLA FACTORY #42                ","509 W SLAUGHTER LN                         ","AUSTIN              ","TX","78748 "," 227"," 2017/07 ","       239.66",     
MB938420,"ROSE ROOM/ 77 DEGREES                             ","11500 ROCK ROSE AVE                        ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","     35454.46",     
MB936808,"ROYAL JELLY                                       ","704 W SAINT JOHNS AVE                      ","AUSTIN              ","TX","78752 "," 227"," 2017/07 ","      1374.57",     
MB797580,"RUSSIAN BISTRO NAZDOROVYE                         ","307 E 5TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2589.95",     
MB928183,"RUSTY CANNON PUB                                  ","730 W STASSNEY LN STE 120                  ","AUSTIN              ","TX","78745 "," 227"," 2017/07 ","      2582.45",     
MB869328,"RUTH'S CHRIS STEAK HOUSE                          ","107 W 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      4769.33",     
MB924073,"SAINT GENEVIEVE                                   ","11500 ROCK ROSE STE D                      ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","      6849.81",     
MB268435,"SALC. INC.(HILTON HOTEL)                          ","500 E 4TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     15190.31",     
MB424986,"SALC, INC.                                        ","303 W 15TH ST                              ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      1366.47",     
MB511132,"SALC, INC.                                        ","300 S CONGRESS AVE                         ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      2112.98",     
MB815320,"SALSAS MEXICAN CUISINE & CANTINA                  ","10601 RANCH ROAD 2222 STE B-H              ","AUSTIN              ","TX","78730 "," 227"," 2017/07 ","       381.10",     
MB962403,"SALSAS MEXICAN CUISINE & CANTINA                  ","10601 RANCH ROAD 2222 STE B-H              ","AUSTIN              ","TX","78730 "," 227"," 2017/07 ","       381.10",     
MB915314,"SALSAS MEXICAN CUISINE & CANTINA                  ","3840 RANCH ROAD 620 S                      ","AUSTIN              ","TX","78738 "," 227"," 2017/07 ","       384.65",     
MB549041,"SALTGRASS STEAKHOUSE                              ","10614 RESEARCH BLVD                        ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      1859.52",     
MB802636,"SALTY SOW                                         ","1917 MANOR RD                              ","AUSTIN              ","TX","78722 "," 227"," 2017/07 ","      6609.62",     
MB885554,"SALVATION PIZZA                                   ","51 RAINEY ST APT 130                       ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","       975.05",     
MB933166,"SALVATION PIZZA                                   ","11501 ROCK ROSE AVE STE 146                ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","       710.53",     
MB965554,"SAM'S BOAT GULF COAST KITCHEN AND SPORTS BAR      ","3908 W BRAKER LN # C                       ","AUSTIN              ","TX","78759 "," 227"," 2017/07 ","      5618.08",     
MB837276,"SAN JAC SALOON                                    ","300 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      4875.32",     
MB837276,"SAN JAC SALOON                                    ","300 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      4875.32",     
MB187856,"SAN JACINTO BEVERAGE COMPANY LLC                  ","98 SAN JACINTO BLVD                        ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     12220.87",     
MB091654,"SAN MIGUEL RESTAURANT                             ","2330 W NORTH LOOP BLVD                     ","AUSTIN              ","TX","78756 "," 227"," 2017/07 ","      8727.82",     
MB560555,"SANTA RITA TEX MEX CANTINA                        ","1206 W 38TH ST STE 4106                    ","AUSTIN              ","TX","78705 "," 227"," 2017/07 ","      1860.66",     
MB725845,"SANTA RITA TEX MEX CANTINA                        ","5900 W SLAUGHTER LN STE 550                ","AUSTIN              ","TX","78749 "," 227"," 2017/07 ","      1898.71",     
MB505374,"SAO PAULO'S RESTAURANTE                           ","2809 SAN JACINTO BLVD                      ","AUSTIN              ","TX","78705 "," 227"," 2017/07 ","       478.58",     
MB728298,"SATELLITE BISTRO & BAR                            ","5900 W SLAUGHTER LN STE 400                ","AUSTIN              ","TX","78749 "," 227"," 2017/07 ","      3212.52",     
MB858914,"SAWYER & CO                                       ","4827 E CESAR CHAVEZ ST                     ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      1284.99",     
MB496739,"SAZON                                             ","1816 S LAMAR BLVD                          ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","       537.41",     
MB225254,"SC BEVERAGE COMPANY                               ","4140 GOVERNORS ROW                         ","AUSTIN              ","TX","78744 "," 227"," 2017/07 ","      4094.64",     
MB401963,"SC BEVERAGE COMPANY                               ","700 SAN JACINTO BLVD                       ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      7228.90",     
MB984149,"SCHOLZ                                            ","1607 SAN JACINTO BLVD                      ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2332.81",     
MB834052,"SCHOOL HOUSE PUB                                  ","2207 MANOR RD                              ","AUSTIN              ","TX","78722 "," 227"," 2017/07 ","      2314.45",     
MB823333,"SCOOT INN                                         ","1308 E 4TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","       229.48",     
MB922031,"SCOREBOARD SPORTS BAR & GRILL                     ","6507 JESTER BLVD STE 105                   ","AUSTIN              ","TX","78750 "," 227"," 2017/07 ","      1115.95",     
MB927697,"SCRATCHOUSE                                       ","617 E 7TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      1179.74",     
MB839280,"SEARSUCKER                                        ","415 COLORADO ST                            ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      5938.61",     
MB757023,"SECOND                                            ","200 CONGRESS AVE UNIT 2A                   ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      6877.42",     
MB957045,"SELLERS UNDERGROUND                               ","213 W 4TH ST UNIT 100                      ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2746.67",     
MB461988,"SERRANOS CAFE & CANTINA                           ","5030 W HIGHWAY 290 BLDG 9                  ","AUSTIN              ","TX","78735 "," 227"," 2017/07 ","      1628.23",     
MB691309,"SERRANOS CAFE AND CANTINA AT SOUTHPARK MEADOWS    ","9500 S INTERSTATE 35 STE D                 ","AUSTIN              ","TX","78748 "," 227"," 2017/07 ","      2958.39",     
MB227187,"SHADY GROVE                                       ","1624 BARTON SPRINGS RD                     ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      9539.66",     
MB408067,"SHAKESPEARE'S                                     ","314 E 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","     15884.96",     
MB707813,"SHANGRI-LA                                        ","1016 E 6TH ST                              ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      5162.75",     
MB505030,"SHENANIGANS NIGHTCLUB                             ","13233 POND SPRINGS RD STE 316              ","AUSTIN              ","TX","78729 "," 246"," 2017/07 ","      4223.14",     
MB669405,"SHERATON AUSTIN LANDMARK THE LOBBY BAR            ","701 E 11TH ST                              ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3150.94",     
MB577703,"SHERLOCK'S BAKER STRET PUB & GRILL                ","9012 RESEARCH BLVD STE C-O123              ","AUSTIN              ","TX","78758 "," 227"," 2017/07 ","      5848.90",     
MB685427,"SHINER'S SALOON                                   ","422 CONGRESS AVE                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      2721.54",     
MB611629,"SHOAL CREEK SALOON                                ","909 N LAMAR BLVD                           ","AUSTIN              ","TX","78703 "," 227"," 2017/07 ","      1936.37",     
MB615674,"SHOOTERS BILLIARDS & SPORTS BAR                   ","11416 N FM 620                             ","AUSTIN              ","TX","78726 "," 227"," 2017/07 ","      5086.30",     
MB898586,"SIDEWINDER                                        ","715 RED RIVER ST                           ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      1302.82",     
MB465662,"SIENA RESTAURANT                                  ","6203 N CAPITAL OF TEXAS HWY # B            ","AUSTIN              ","TX","78731 "," 227"," 2017/07 ","      3417.07",     
MB844282,"SILVER GRILL CAFE                                 ","4005 W PARMER LN STE E                     ","AUSTIN              ","TX","78727 "," 227"," 2017/07 ","       223.45",     
MB743705,"SKI SHORES CAFE                                   ","2905 PEARCE RD                             ","AUSTIN              ","TX","78730 "," 227"," 2017/07 ","      4778.24",     
MB948893,"SKY                                               ","214 BARTON SPRINGS RD STE 1922             ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      1234.27",     
MB948893,"SKY                                               ","214 BARTON SPRINGS RD STE 1922             ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      1234.27",     
MB893795,"SKYLARK LOUNGE                                    ","2039 AIRPORT BLVD                          ","AUSTIN              ","TX","78722 "," 227"," 2017/07 ","      1826.49",     
MB259752,"SKYLINE CLUB                                      ","7311 DECKER LN                             ","AUSTIN              ","TX","78724 "," 227"," 2017/07 ","        33.63",     
MB911431,"SLAKE CAFE                                        ","120 E 7TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","        84.62",     
MB242790,"SLICK WILLIE'S FAMILY POOL HALL                   ","8440 BURNET RD STE 160                     ","AUSTIN              ","TX","78757 "," 227"," 2017/07 ","      4230.45",     
MB929149,"SMALL VICTORY                                     ","108 E 7TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3124.68",     
MB937727,"SNOOZE (NORTH LAMAR)                              ","3800 N LAMAR BLVD STE 150                  ","AUSTIN              ","TX","78756 "," 227"," 2017/07 ","      2525.70",     
MB942657,"SNOOZE SOUTH LAMAR                                ","1700 S LAMAR BLVD STE 301                  ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      3433.08",     
MB847837,"SNOW PEA ASIAN BISTRO                             ","14028 N HIGHWAY 183 STE 170                ","AUSTIN              ","TX","78717 "," 246"," 2017/07 ","       526.49",     
MB819100,"SODEXO AT DKR                                     ","405 E 23RD ST                              ","AUSTIN              ","TX","78712 "," 227"," 2017/07 ","         0.00",     
MB948186,"SOPHIA'S                                          ","500 W 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      3228.73",     
MB943212,"SOURCED CRAFT COCKTAILS                           ","1924 E 38TH 1/2 ST STE A                   ","AUSTIN              ","TX","78723 "," 227"," 2017/07 ","         0.00",     
MB516702,"SOUTH CONGRESS CAFE                               ","1600 S CONGRESS AVE                        ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","      5212.73",     
MB867422,"SOUTH CONGRESS HOTEL                              ","1603 S CONGRESS AVE                        ","AUSTIN              ","TX","78704 "," 227"," 2017/07 ","     17901.46",     
MB498717,"SPEAKEASY                                         ","412 CONGRESS AVE STE D                     ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      7277.81",     
MB614182,"SPIDER HOUSE                                      ","2908 FRUTH ST                              ","AUSTIN              ","TX","78705 "," 227"," 2017/07 ","      8472.89",     
MB836236,"SPINNERS BAR AND GRILL                            ","14106 N INTERSTATE 35 STE A                ","AUSTIN              ","TX","78728 "," 227"," 2017/07 ","      3518.44",     
MB749342,"ST ROCH'S BAR                                     ","515 PEDERNALES ST                          ","AUSTIN              ","TX","78702 "," 227"," 2017/07 ","      1329.35",     
MB729918,"STAR BAR                                          ","600 W 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      6610.55",     
MB729918,"STAR BAR                                          ","600 W 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      6610.55",     
MB729918,"STAR BAR                                          ","600 W 6TH ST                               ","AUSTIN              ","TX","78701 "," 227"," 2017/07 ","      6610.55",     
MB250577,"STARDUST CLUB                                     ","11940 MANCHACA RD STE 114                  ","AUSTIN              ","TX","78748 "," 227"," 2017/07 ","      3664.30",     
MB758455,"STARLAND LIVE                                     ","10401 ANDERSON MILL RD STE 121             ","AUSTIN              ","TX","78750 "," 227"," 2017/07 ","      2489.12",     
MB758455,"STARLAND LIVE                                     ","10401 ANDERSON MILL RD STE 121             ","AUSTIN              ","TX","78750 "," 227"," 2017/07 ","      2489.12",     
MB758455,"STARLAND LIVE                                     ","10401 ANDERSON MILL RD STE 121             ","AUSTIN              ","TX","78750 "," 227"," 2017/07 ","      2489.12",     
