Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
32042462047,"SWNBV, L.L.C.",PO BOX 111187,HOUSTON,TX,77293,101,1,CLUB TEQUILA,8150 SOUTHWEST FWY STE Z,HOUSTON,TX,77074,101,Y,MB792898,12/19/2011,,10/31/2017,$72435,$0,$96929,$0,$169364
17706295825,"CHINA GARDEN RESTAURANT, INC.",4217 COLLEGE HILLS BLVD,SAN ANGELO,TX,76904,226,1,CHINA GARDEN RESTAURANT,4217 COLLEGE HILLS BLVD,SAN ANGELO,TX,76904,226,Y,MB557698,07/08/2004,,10/31/2017,$15,$24,$154,$0,$193
32054010882,"TJT HOLDINGS, LLC",8704 TOLEDO AVE,LUBBOCK,TX,79424,152,1,THE BACK 40 GRILL,5214 98TH ST STE 304,LUBBOCK,TX,79424,152,Y,RM881548,08/18/2014,,10/31/2017,$21466,$2460,$27690,$0,$51616
17605172935,"D & S ENTERTAINMENT, INC.",53 DAHLIA RD,HUNTSVILLE,TX,77320,236,1,SHENANIGANS,1548 11TH ST,HUNTSVILLE,TX,77340,236,Y,MB404377,12/12/1996,,10/31/2017,$62295,$173,$24963,$0,$87431
32046542166,"SHOGUN IN GREENVILLE, INC.",3044 OLD DENTON RD STE 300,CARROLLTON,TX,75007,61,1,SHOGUN IN GREENVILLE,7215 INTERSTATE HIGHWAY 30 STE M,GREENVILLE,TX,75402,116,Y,RM805702,05/01/2012,,10/31/2017,$3533,$1974,$2546,$0,$8053
12629755401,"MCGARRAH, INC.",11834 BRANTLEY HAVEN DR,TOMBALL,TX,77375,101,1,KIM'S PUB,11407 SPRING CYPRESS RD STE 300,TOMBALL,TX,77377,101,Y,MB713462,01/28/2009,,10/31/2017,$20875,$0,$12668,$0,$33543
32061142231,"1205 LDM, L.L.C.",1205 RICHMOND AVE,HOUSTON,TX,77006,101,1,THE PATIO ON RICHMOND,1205 RICHMOND AVE,HOUSTON,TX,77006,101,Y,MB957280,09/09/2016,,10/31/2017,$29810,$932,$49045,$0,$79787
13645347280,"PALMS SPORTS BAR AND GRILL, INC.",4904 WEST AVE,SAN ANTONIO,TX,78213,15,1,MARTINI RANCH,4904 WEST AVE,SAN ANTONIO,TX,78213,15,Y,MB541627,08/11/2003,,10/31/2017,$16186,$0,$10311,$0,$26497
32053787449,"KP EATING HOUSE, LLC",5626 PRESTON OAKS RD APT 27C,DALLAS,TX,75254,57,1,KESSLER PARK EATING HOUSE,1619 N BECKLEY AVE,DALLAS,TX,75203,57,Y,RM890906,11/19/2014,,10/31/2017,$4742,$91,$141,$0,$4974
32009154678,JAMES J SAMON JR,2420 S 1ST ST,AUSTIN,TX,78704,227,2,G & S LOUNGE,2420 S 1ST ST,AUSTIN,TX,78704,227,Y,MB472588,05/23/2000,,10/31/2017,$3244,$360,$6124,$0,$9728
30116261410,BUFFALO TOO,24040 LOOP 494,PORTER,TX,77365,170,1,BUFFALO TOO,811 N WASHINGTON AVE,CLEVELAND,TX,77327,146,Y,N 224758,12/01/1993,,10/31/2017,$18219,$3,$15831,$0,$34053
32051902776,"HOUSTON STAMPEDE, LLC",PO BOX 111187,HOUSTON,TX,77293,101,1,STAMPEDE,11925 EASTEX FWY,HOUSTON,TX,77039,101,N,MB855031,10/21/2013,,10/31/2017,$62313,$561,$48544,$0,$111418
32047412666,CRUDO INC,7004 LEBANON RD STE 101,FRISCO,TX,75034,61,1,CRUDO,7004 LEBANON RD STE 100,FRISCO,TX,75034,43,Y,RM817477,08/21/2012,,10/31/2017,$17397,$34692,$1987,$0,$54076
32046869924,"BLUE SKY SPORTS CENTER OF EULESS, LLC",7801 MAIN ST,THE COLONY,TX,75056,61,1,"BLUE SKY SPORTS CENTER OF EULESS, LLC",100 MIDWAY DR E,EULESS,TX,76039,220,Y,MB811797,06/26/2012,,10/31/2017,$0,$0,$0,$0,$0
32047082584,"LIBERTY BURGER KELLER SPRINGS, LLC",5181 KELLER SPRINGS RD STE 201,DALLAS,TX,75248,57,1,LIBERTY BURGER,5181 KELLER SPRINGS RD STE 104,DALLAS,TX,75248,57,Y,RM814819,07/27/2012,,10/31/2017,$5167,$3438,$6408,$0,$15013
32038505239,"CAPITAL BAR GROUP, LLC",111 BOLAND ST STE 201,FORT WORTH,TX,76107,220,1,CAPITAL BAR,3017 MORTON ST,FORT WORTH,TX,76107,220,Y,MB717837,03/24/2009,,10/31/2017,$37864,$236,$16565,$0,$54665
32002028515,"YOKOHAMA JAPANESE RESTAURANT, INCORPORATED",19009 PRESTON RD STE 115,DALLAS,TX,75252,43,1,YOKOHAMA JAPANESE RESTAURANT,19009 PRESTON RD STE 115,DALLAS,TX,75252,43,Y,RM852728,09/26/2013,,10/31/2017,$118,$812,$2200,$0,$3130
32050439085,"LUCY'S AUSTIN--BURNET ROAD, LLC",2608 DEERFOOT TRL,AUSTIN,TX,78704,227,1,LUCY'S FRIED CHICKEN,5408 BURNET RD,AUSTIN,TX,78756,227,Y,MB846528,07/19/2013,,10/31/2017,$12297,$2518,$10110,$0,$24925
32061357789,"PMC GROUP, LLC",400 W NOLANA AVE STE N2,MCALLEN,TX,78504,108,1,BOKA 400,400 W NOLANA AVE STE ST,MCALLEN,TX,78504,108,Y,MB968028,01/03/2017,,10/31/2017,$10902,$5921,$1984,$0,$18807
32049096970,NEW MEMORIAL ENTERPRISES COMPANY,14 ELECTRA CIR,THE WOODLANDS,TX,77382,170,1,SHOGUN JAPANESE GRILL & SUSHI BAR,2955 TOWN CENTER DR STE 600,NEW BRAUNFELS,TX,78130,46,Y,MB874223,06/04/2014,,10/31/2017,$2279,$3553,$2125,$0,$7957
17406065841,"DEL RIO LODGE, NO. 837, BENEVOLENT AND PROTECTIVE",PO BOX 1131,DEL RIO,TX,78841,233,9,B P O E DEL RIO #837,411 SAN FELIPE SPRINGS RD,DEL RIO,TX,78841,233,Y,NE493345,06/05/2001,,10/31/2017,$1079,$92,$4319,$0,$5490
32058721492,ROSIRIS NUNEZ,3027 SCHUMANN OAKS DR,SPRING,TX,77386,170,1,MERENGUE RESTAURANT,13705 VETERANS MEMORIAL DR,HOUSTON,TX,77014,101,Y,MB961454,10/19/2016,,10/31/2017,$106,$0,$502,$0,$608
32053616663,SHACK ENTERPRISES INC,3330 EARHART DR STE 213,CARROLLTON,TX,75006,57,1,THE SHELL SHACK,2916 MCKINNEY AVE,DALLAS,TX,75204,57,Y,MB846790,05/06/2014,,10/31/2017,$34801,$1411,$15508,$0,$51720
32056179255,"STONE WERKS GRILLE @ CULEBRA, LLC",4726 COLLEGE PARK,SAN ANTONIO,TX,78249,15,1,STONE WERKS BIG ROCK GRILLE,6626 W LOOP 1604 N STE 110,SAN ANTONIO,TX,78254,15,Y,MB988418,07/14/2017,,10/31/2017,$0,$0,$0,$0,$0
32042928575,"LEE'S KAZE, INC.",7525 GREENVILLE AVE,DALLAS,TX,75231,57,1,KAMIKAZE,7525 GREENVILLE AVE,DALLAS,TX,75231,57,Y,MB766123,01/24/2011,,10/31/2017,$4148,$7776,$6442,$0,$18366
32059463417,"FOXHILL RESTAURANT, LLC",3305 BUCHANAN ST,WICHITA FALLS,TX,76308,243,1,"FOXHILL RESTAURANT, LLC",800 KEMP BLVD,WICHITA FALLS,TX,76301,243,Y,MB981255,05/08/2017,,10/31/2017,$0,$0,$0,$0,$0
17418847228,"GREATER SOUTHWEST ENTERPRISES, INC.",3330 EARHART DR STE 213,CARROLLTON,TX,75006,57,2,CHICAS BONITAS,3701 N INTERSTATE 35,AUSTIN,TX,78722,227,Y,MB097833,12/01/1993,,10/31/2017,$32379,$0,$66505,$0,$98884
32059413925,"MEZTLI, INC",500 RIVER RD,WIMBERLEY,TX,78676,105,1,SAN ANGEL MEXICAN BAR & GRILL,500 RIVER RD,WIMBERLEY,TX,78676,105,Y,MB966946,12/15/2016,,10/31/2017,$633,$153,$185,$0,$971
17429781895,"MARGARITAS CANTINA, LTD.",1530 N INTERSTATE 35,ROUND ROCK,TX,78681,246,1,LA MARGARITA,1530 N INTERSTATE 35,ROUND ROCK,TX,78681,246,Y,MB403317,09/01/2001,,10/31/2017,$30982,$532,$9677,$0,$41191
32050843294,"CHINO BEVERAGE COMPANY, LLC",425 BEDFORD ST,DALLAS,TX,75212,57,1,CHINO CHINATOWN,3011 GULDEN LN STE 110,DALLAS,TX,75212,57,Y,RM859151,12/11/2013,,10/31/2017,$24641,$8022,$4518,$0,$37181
32059531395,SOMEWHERE ELSE NON PROFIT CORPORATION,3408 EMPRESS DR,GATESVILLE,TX,76528,50,1,SOMEWHERE ELSE,3109 S STATE HIGHWAY 36,GATESVILLE,TX,76528,50,Y,N 939054,03/28/2016,,10/31/2017,$11561,$3,$10444,$0,$22008
32038950104,"GLORIA'S DOMAIN, INC.",8600 GAYLORD PKWY STE 5,FRISCO,TX,75034,43,1,GLORIA'S RESTAURANT,3309 ESPERANZA XING STE 100,AUSTIN,TX,78758,227,Y,MB739005,12/21/2009,,10/31/2017,$142375,$13345,$18399,$0,$174119
32005138618,CALEB A AGUILLON,7001 CONFEDERATE PARK RD STE 106,WHT SETTLEMT,TX,76108,220,7,LA CHOZA,7001 CONFEDERATE PARK RD STE 106,WHITE SETTLEMENT,TX,76108,220,N,RM801051,03/20/2012,,10/31/2017,$1163,$312,$374,$0,$1849
17422218200,"PIZZA PROPERTIES, INC.",4445 N MESA ST STE 100,EL PASO,TX,79902,71,58,PETER PIPER PIZZA,1551 SW WILSHIRE BLVD BLDG D,BURLESON,TX,76028,126,Y,RM832163,02/20/2013,,10/31/2017,$0,$0,$1501,$0,$1501
12034248083,"THE TREE CLUB, NP",410 N WHEELER ST,JASPER,TX,75951,121,1,THE TREE CLUB N P,410 N WHEELER ST,JASPER,TX,75951,121,Y,N 642532,10/19/2006,,10/31/2017,$1963,$0,$1160,$0,$3123
17521277081,"THE DAWG HOUSE, INC.",2417 BROADWAY,LUBBOCK,TX,79401,152,4,CHIMY'S CERVECERIA,2417 BROADWAY ST,LUBBOCK,TX,79401,152,Y,MB507072,12/18/2001,,10/31/2017,$151320,$574,$29487,$0,$181381
14708641841,"PECAN LAKES GOLF COURSE, LLC",2001 FAIRWAY LN,NAVASOTA,TX,77868,93,2,PECAN LAKES GOLF CLUB,2001 FAIRWAY LN,NAVASOTA,TX,77868,93,Y,MB546421,11/05/2003,,10/31/2017,$612,$0,$2610,$0,$3222
32063425287,ESPETO CORRIDO WOODLANDS LLC,1400 RESEARCH FOREST DR STE 180,SHENANDOAH,TX,77381,170,1,ESPETO CORRIDO WOODLANDS LLC,1400 RESEARCH FOREST DR STE 180,SHENANDOAH,TX,77381,170,Y,MB995095,09/21/2017,,10/31/2017,$1768,$3161,$471,$0,$5400
32057382106,EAST TEXAS COCKTAIL CLUB,5413 S FM 14,HAWKINS,TX,75765,250,1,EAST TEXAS COCKTAILS,5413 S FM 14,HAWKINS,TX,75765,250,N,N 918789,08/28/2015,,10/31/2017,$15481,$171,$9167,$0,$24819
17606112849,"BRIGANTINE, INC.",4730 RICHMOND AVE,HOUSTON,TX,77027,101,3,BAYOU CITY SEAFOOD & PASTA,4730 RICHMOND AVE,HOUSTON,TX,77027,101,Y,MB485859,01/05/2001,,10/31/2017,$7965,$7562,$4863,$0,$20390
32058458301,"NIGHT OWL, INC.",8315 BURNET RD STE D,AUSTIN,TX,78757,227,1,NIGHT OWL BAR,8315 BURNET RD STE D,AUSTIN,TX,78757,227,Y,MB962711,10/28/2016,,10/31/2017,$15292,$369,$7719,$0,$23380
32055049038,RA & ST CORP,PO BOX 823,DALHART,TX,79022,56,1,EMPTY SADDLE SALOON,109 CYPRESS RD,DALHART,TX,79022,103,Y,N 894781,01/09/2015,,10/31/2017,$14391,$1988,$10444,$0,$26823
32002981762,AL'S,PO BOX 6249,PARIS,TX,75461,139,1,AL'S,233 GRAND AVE,PARIS,TX,75460,139,Y,N 485534,03/14/2001,,10/31/2017,$477,$0,$156,$0,$633
32058763510,"ZA ZA BAR & BITES, LLC",21403 VIOLET HAZE TRL,CYPRESS,TX,77433,101,1,ZA ZA BAR & BITES,2219 POST OFFICE ST,GALVESTON,TX,77550,84,Y,MB930610,12/29/2015,,10/31/2017,$0,$0,$0,$0,$0
32034115991,HINOJOSA ENTERPRISES LLC,PO BOX 537,ELM MOTT,TX,76640,161,2,HEITMILLER STEAKHOUSE,4509 INTERSTATE 35 N,LACY LAKEVIEW,TX,76705,161,Y,MB756518,09/03/2010,,10/31/2017,$7874,$1749,$10859,$0,$20482
16113347757,"LONE ROCK BAR, INC.",PO BOX 21950,OWENSBORO,KY,42304,0,2,LONE ROCK BAR,2700 HOPPE TRL,ROUND ROCK,TX,78681,246,Y,MB443147,12/30/1998,,10/31/2017,$0,$0,$4889,$0,$4889
32047868792,"RIVIERA RENDEZVOUS, LLC",4123 BENTWOOD DR,COLLEGE STA,TX,77845,21,1,SOCIAL LOUNGE,110 COLLEGE MAIN,COLLEGE STATION,TX,77840,21,Y,MB812962,07/10/2012,,10/31/2017,$34319,$1090,$6678,$310,$42397
32043575151,"GLORIA'S MIDTOWN HOUSTON, INC.",16816 DALLAS PKWY,DALLAS,TX,75248,57,1,GLORIA'S RESTAURANT,2616 LOUISIANA ST STE 101,HOUSTON,TX,77006,101,Y,MB793443,12/28/2011,,10/31/2017,$117260,$16700,$18744,$0,$152704
32043658080,DANNY C DELGADO & MIGUEL C DELGADO,2722 W HUISACHE AVE,SAN ANTONIO,TX,78228,15,1,HI-TONE,621 E DEWEY PL,SAN ANTONIO,TX,78212,15,Y,MB775982,05/27/2011,,10/31/2017,$21974,$15424,$0,$0,$37398
32055861549,"HAPPIEST HOUR, LLC",2501 N HARWOOD ST STE 1400,DALLAS,TX,75201,57,1,"HAPPIEST HOUR, LLC",2616 OLIVE ST,DALLAS,TX,75201,57,Y,MB918752,08/27/2015,,10/31/2017,$537461,$73421,$228753,$0,$839635
32056637054,"REK HILL DISTILLERY, LLC",100 W DOUCET CV,HUTTO,TX,78634,246,1,REK HILL DISTILLERY,2737 E STATE HIGHWAY 159,FAYETTEVILLE,TX,78940,75,N,D 919223,09/02/2015,,10/31/2017,$0,$0,$0,$0,$0
32062987865,"KOMAL LATIN KITCHEN BAR, LLC",15743 BOOTH CIR,VOLENTE,TX,78641,227,1,KOMAL LATIN KITCHEN + BAR,2550 HUNTER RD STE 1106,SAN MARCOS,TX,78666,105,Y,MB990343,08/04/2017,,10/31/2017,$2350,$410,$1086,$0,$3846
14612562372,"BABB BBQ BEVERAGE COMPANY, LLC",425 BEDFORD ST,DALLAS,TX,75212,57,2,BABB BROS BBQ AND BLUES,3015 GULDEN LN # 105,DALLAS,TX,75212,57,Y,RM826190,06/01/2015,,10/31/2017,$8729,$531,$4542,$0,$13802
32042524846,"T & E ROX, INC.",6302 WILLGUS TRAIL LN,HOUSTON,TX,77066,101,2,ON THE ROX SPORTS BAR AND GRILL,8905 LOUETTA RD STE R,SPRING,TX,77379,101,Y,MB759337,09/12/2013,,10/31/2017,$29357,$1913,$21142,$0,$52412
32004462233,"PLANO SAMUI THAI CUISINE, INC.",5700 LEGACY DR STE A1,PLANO,TX,75024,43,1,PLANO SAMUI THAI CUISINE,5700 LEGACY DR,PLANO,TX,75024,43,Y,RM620735,04/01/2006,,10/31/2017,$5540,$4166,$1916,$0,$11622
15623521000,"STONE WERKS GRILLE @ VINEYARDS, LLC",4726 COLLEGE PARK,SAN ANTONIO,TX,78249,15,1,STONE WERKS BIG ROCK GRILLE,1201 N LOOP 1604 W STE 101,SAN ANTONIO,TX,78258,15,Y,MB550077,01/06/2004,,10/31/2017,$50608,$28614,$34528,$0,$113750
32040680905,STADIA BAR AND GRILL 2 LLC,2910 COMMERCIAL CENTER BLVD STE 103,KATY,TX,77494,79,1,STADIA BAR AND GRILL 2,9595 SIX PINES DR STE 1110,SPRING,TX,77380,170,N,MB747544,05/04/2010,,10/31/2017,$41381,$3908,$57350,$0,$102639
17560558805,RAY COX POST NO. 4747 VETERANS OF FOREIGN WARS OF,PO BOX 2132,VERNON,TX,76385,244,1,RAY COX POST NO 4747 VFW OF US,1401 COMMERCE ST,VERNON,TX,76384,244,Y,NE738611,12/15/2009,,10/31/2017,$1154,$0,$1863,$0,$3017
32049990917,"RESTO BISTRO BEVERAGE COMPANY, LLC",425 BEDFORD ST,DALLAS,TX,75212,57,1,RESTO BISTRO,3011 GULDEN LN STE 104,DALLAS,TX,75212,57,Y,RM851426,09/12/2013,,10/31/2017,$11111,$2253,$2921,$0,$16285
32046520998,"EAST HAMPTON, LLC",5944 LUTHER LN STE 950,DALLAS,TX,75225,57,1,EAST HAMPTON,6912 SNIDER PLZ,DALLAS,TX,75205,57,Y,RM814055,07/18/2012,,10/31/2017,$0,$1773,$916,$0,$2689
32061996461,"FC ALTA, LLC",2257 LONGWOOD DR,CARROLLTON,TX,75010,61,1,FEED COMPANY,5631 ALTA AVE,DALLAS,TX,75206,57,Y,MB978885,04/13/2017,,10/31/2017,$41497,$14291,$5903,$0,$61691
12627192359,THE AQUARIUM ON NORTHGATE INC.,4123 BENTWOOD DR,COLLEGE STA,TX,77845,21,1,12 ROOFTOP BAR & LOUNGE,209 UNIVERSITY DR E,COLLEGE STATION,TX,77840,21,Y,MB798309,02/22/2012,,10/31/2017,$49777,$1862,$11945,$0,$63584
12083791298,ASDN DALLAS CLUB,7050 N STEMMONS FWY ATTN: TOM COLE,DALLAS,TX,75247,57,1,CROWNE PLAZA MARKET CENTER,7050 N STEMMONS FWY,DALLAS,TX,75247,57,Y,N 658213,04/25/2007,,10/31/2017,$14800,$3270,$10860,$0,$28930
32020505700,PINHEADS 'R' US INC.,2684 CREEKWOOD DR,CEDAR HILL,TX,75104,57,2,THE LOON ARLINGTON,3701 S COOPER ST STE 123,ARLINGTON,TX,76015,220,Y,MB976301,03/20/2017,,10/31/2017,$15942,$921,$12723,$0,$29586
17606306011,"POMPANO CLUB, LTD.",PO BOX 1877,NEDERLAND,TX,77627,123,1,THE POMPANO CLUB,330 HWY 347,PORT NECHES,TX,77651,123,Y,RM558273,06/10/2004,,10/31/2017,$0,$0,$0,$0,$0
17415351513,THE AMERICAN LEGION POST 554,1650 HIGHWAY 3 S,LEAGUE CITY,TX,77573,84,1,THE AMERICAN LEGION POST #554,1650 HIGHWAY 3 S,LEAGUE CITY,TX,77573,84,Y,NE093043,12/01/1993,,10/31/2017,$10070,$446,$8379,$0,$18895
32041217475,"THE FUNKY DOOR WINE BAR, INC.",6015 82ND ST STE 2,LUBBOCK,TX,79424,152,1,THE FUNKY DOOR WINE ROOM,4414 82ND ST,LUBBOCK,TX,79424,152,Y,RM755647,08/01/2017,,10/31/2017,$50868,$70826,$8641,$0,$130335
32053038009,SCOTTIE'S GRILL SOCIAL CLUB,8400 W 7TH ST,TEXARKANA,TX,75501,19,1,SCOTTIE'S GRILL SOCIAL CLUB,8400 W 7TH ST,TEXARKANA,TX,75501,19,N,N 866022,03/12/2014,,10/31/2017,$15988,$1751,$29786,$0,$47525
32042203060,LAS MANANITAS  MEXICAN  RESTAURANT #2  INC,9825 S MASON RD STE 240,RICHMOND,TX,77406,79,1,LAS MANANITAS  MEXICAN  RESTAURANT #2  INC,9825 S MASON RD STE 240,RICHMOND,TX,77406,79,Y,MB758289,09/27/2010,,10/31/2017,$21237,$493,$4396,$0,$26126
17426096818,"SOOKE HARBOUR INVESTMENTS, INC.",12260 NACOGDOCHES RD # 102,SAN ANTONIO,TX,78217,15,2,WILD WEST,21025 US HIGHWAY 281 N # 101,SAN ANTONIO,TX,78258,15,Y,MB741742,02/05/2010,,10/31/2017,$58906,$287,$31791,$0,$90984
32063798147,"NORTHWEST HIGHWAY FIVE GRILL, LLC",3131 TURTLE CREEK BLVD FL 11,DALLAS,TX,75219,57,1,NORTHWEST HIGHWAY FIVE GRILL,5858 W NORTHWEST HWY # 1,DALLAS,TX,75225,57,Y,RM992553,08/28/2017,,10/31/2017,$0,$0,$0,$0,$0
17601697638,"S S D ENTERPRISES, INC.",10520 GULF FWY,HOUSTON,TX,77034,101,1,RITZ HOUSTON,10520 GULF FWY,HOUSTON,TX,77034,101,Y,MB448563,04/08/1999,,10/31/2017,$156538,$7858,$70731,$0,$235127
32043063174,NEEKA INC.,18484 PRESTON RD STE 119,DALLAS,TX,75252,43,1,GIOVANNIS RESTURANT & BAR,18484 PRESTON RD STE 119,DALLAS,TX,75252,43,Y,RM773265,04/20/2011,,10/31/2017,$771,$945,$310,$0,$2026
12024883105,"WOODWARD CENTER, INC.",2000 S INTERSTATE 35 STE Q11,ROUND ROCK,TX,78681,246,1,REWYND/REVIVE/WYNDHAM,3401 S INTERSTATE 35,AUSTIN,TX,78741,227,Y,MB604176,05/01/2005,,10/31/2017,$11636,$2452,$7102,$0,$21190
17524667221,WING IT INC.,PO BOX 57,TYLER,TX,75710,212,1,RICK'S ON THE SQUARE,104 W ERWIN ST,TYLER,TX,75702,212,Y,RM730103,03/01/2011,,10/31/2017,$35269,$7422,$11023,$0,$53714
17606498206,"EL MENE, INC.",873 S MASON RD STE 360,KATY,TX,77450,101,1,EINSTEIN'S PUB,873 S MASON RD STE 360,KATY,TX,77450,101,N,MB478569,09/06/2000,,10/31/2017,$73596,$486,$52835,$0,$126917
32061999978,KIOKU JAPANESE CUISINE INC,245 INTERSTATE 45 S STE A,HUNTSVILLE,TX,77340,236,1,KIOKU JAPANESE CUISINE,245 INTERSTATE 45 S STE A,HUNTSVILLE,TX,77340,236,Y,MB976450,03/21/2017,,10/31/2017,$1179,$374,$1082,$0,$2635
17416665333,"THE KANGAROO COURT RESTAURANTS OF TEXAS, INC.",102 W CROCKETT ST OFC 800,SAN ANTONIO,TX,78205,15,10,THE ORIGINAL MEXICAN RESTAURANT,415 E COMMERCE ST,SAN ANTONIO,TX,78205,15,Y,MB199671,12/01/1993,,10/31/2017,$60163,$2326,$25163,$0,$87652
32063021839,JMAP BULULU LLC,134 GEHLER CIR,NOLANVILLE,TX,76559,14,1,BULULU BAR & GRILL,104 W ELMS RD STE 200,KILLEEN,TX,76542,14,Y,MB982555,05/17/2017,,10/31/2017,$0,$0,$0,$0,$0
17411976388,STEPHEN F. AUSTIN GOLF ASSOCIATION,PO BOX 227,SAN FELIPE,TX,77473,8,2,CLUB SAN FELIPE,1130 PARK RD 38,SAN FELIPE,TX,77473,8,Y,MB728225,08/03/2009,,10/31/2017,$0,$0,$0,$0,$0
32041325476,"RIO MEX, LLC",PO BOX 43,HUTTO,TX,78634,246,3,RIO GRANDE TEX MEX,15821 CENTRAL COMMERCE DR,PFLUGERVILLE,TX,78660,227,Y,MB469696,04/23/2010,,10/31/2017,$51094,$377,$3133,$0,$54604
32057406319,"2009 MAIN STREET, INC.",4230 CANOAS DR,AUSTIN,TX,78730,227,1,TRATTORIA TOSCANO,2009 MAIN ST STE 100,LAKEWAY,TX,78734,227,Y,MB943697,05/09/2016,,10/31/2017,$5088,$17599,$1693,$0,$24380
32037074237,"THE LAVA GROUP, INC.",3001 STATE HIGHWAY 121 STE 234,EULESS,TX,76039,220,1,LAVA 10,401 E STATE HIGHWAY 114,GRAPEVINE,TX,76051,220,Y,MB729025,08/14/2009,,10/31/2017,$2724,$4832,$2146,$0,$9702
32037669960,"GARLAND SHOP N GO, INC",2906 WREN LN,RICHARDSON,TX,75082,43,4,TEXAS TACO CO,401 N HIGHWAY 78 STE A,WYLIE,TX,75098,43,Y,RM992661,08/29/2017,,10/31/2017,$0,$0,$0,$0,$0
32042028293,"BIG SPRING LOOKOUT, LLC",3101 S US HIGHWAY 87,BIG SPRING,TX,79720,114,1,CROSSROAD,3101 S US HIGHWAY 87,BIG SPRING,TX,79720,114,N,MB763409,12/10/2010,,10/31/2017,$54332,$4,$31049,$135,$85520
16806730574,"VELA WINGS INVESTMENTS, LTD.",3905 FIR AVE,MCALLEN,TX,78501,108,1,BUFFALO WINGS & RINGS,1600 N WESTGATE DR,WESLACO,TX,78599,108,Y,MB718902,04/07/2009,,10/31/2017,$12433,$48,$37389,$0,$49870
32053029453,KPMAYNARD LLC,798 DEER PARK RD,KILLEEN,TX,76542,14,1,BIT BAR,701 W ELMS RD STE 330,KILLEEN,TX,76542,14,Y,MB986515,06/26/2017,,10/31/2017,$6225,$24,$7062,$0,$13311
11419404865,"OMKAR ENTERPRISES MANAGEMENT, LLC",1820 COUNTRY PLACE PKWY,PEARLAND,TX,77584,20,2,SPRINGHILL SUITES SEABROOK,2120 NASA PKWY,SEABROOK,TX,77586,101,Y,MB744744,03/24/2010,,10/31/2017,$1531,$147,$658,$0,$2336
15224413201,SAMUEL R PARKS / ANN E PARKS,2121 NORTHWEST HWY STE 110,GARLAND,TX,75041,57,1,PARKS PLACE PRIVATE CLUB,2121 NORTHWEST HWY STE 110,GARLAND,TX,75041,57,Y,N 564454,09/23/2004,,10/31/2017,$39938,$579,$37301,$0,$77818
32039738573,11044 HARRYHINES PC DE CHICAS BONITAS,11044 HARRY HINES BLVD,DALLAS,TX,75229,57,1,CHICAS BONITAS,11044 HARRY HINES BLVD,DALLAS,TX,75229,57,Y,N 853017,09/27/2013,,10/31/2017,$36865,$0,$54528,$0,$91393
32034159239,STEADY GROOVE LLC,3801 S CONGRESS AVE STE 116,AUSTIN,TX,78704,227,1,STOMPIN' GROUND,3801 S CONGRESS AVE STE 116,AUSTIN,TX,78704,227,Y,MB719663,04/16/2009,,10/31/2017,$0,$0,$0,$0,$0
12050919856,"J. FUENTES ARLINGTON, LP",5100 BELT LINE RD STE 852,DALLAS,TX,75254,57,1,GLORIAS RESTAURANT,3901 ARLINGTON HIGHLANDS BLVD STE 137,ARLINGTON,TX,76018,220,Y,MB664783,07/03/2007,,10/31/2017,$84266,$9960,$6282,$0,$100508
15622901021,"TAVERN IN THE GRUENE, INC.",830 GRUENE RD,NEW BRAUNFELS,TX,78130,46,1,TAVERN IN THE GRUENE,830 GRUENE RD,NEW BRAUNFELS,TX,78130,46,Y,MB524693,10/30/2002,,10/31/2017,$31940,$1111,$21163,$0,$54214
17607857509,"BLUZEN, INC.",6107 89TH ST,LUBBOCK,TX,79424,152,1,THE GAS LIGHT,5212 57TH ST STE 100,LUBBOCK,TX,79414,152,Y,MB602121,07/26/2005,,10/31/2017,$37093,$2367,$12369,$0,$51829
17519401180,"MASON-GIBSON, INC.",500 E MAIN ST,HENDERSON,TX,75652,201,4,SUNDOWNERS,410 US HIGHWAY 79 S,HENDERSON,TX,75654,201,Y,RM847329,07/30/2013,,10/31/2017,$11635,$335,$6826,$0,$18796
32044474594,"HOLMES LFC, INC.",2608 DEERFOOT TRL,AUSTIN,TX,78704,227,1,LUCY'S FRIED CHICKEN,2218 COLLEGE AVE # A,AUSTIN,TX,78704,227,Y,MB783706,08/29/2011,,10/31/2017,$14643,$2897,$11897,$0,$29437
12029106932,"GLORIA'S FORT WORTH RESTAURANT, L.P.",4140 LEMMON AVE,DALLAS,TX,75219,57,1,GLORIA'S RESTAURANT,2600 W 7TH ST STE 175,FORT WORTH,TX,76107,220,Y,MB638121,08/31/2006,,10/31/2017,$40784,$6493,$4593,$0,$51870
32033791321,MARI GALVAN,610 MERIDA ST,SAN ANTONIO,TX,78207,15,2,TAMPICO SEAFOOD RESTAURANT,1722 S ZARZAMORA ST,SAN ANTONIO,TX,78207,15,Y,MB865661,03/07/2014,,10/31/2017,$60,$0,$225,$0,$285
